GeneID	SRR10416714	SRR10416715	SRR10416716	SRR10416711	SRR10416712	SRR10416713
10256	5.29147578394003	5.28607753043144	5.32211211298568	4.68983171573415	4.75265827832544	4.59725001328292
64793	6.319520999217	6.25805689660271	6.25150283905236	6.15381965623671	6.17956684699067	6.12470786333899
83442	8.16678078009669	8.16510240899194	8.05811935688719	9.21900287953595	9.13061985950047	9.01129429437906
91544	4.50172382659978	4.57358466776447	4.57307656466334	4.29571203791283	4.26961669013905	4.24453196250587
55057	5.10669257791535	5.18918388030664	5.2824708403284	4.45782494942076	4.28388939224712	4.20711543877513
79947	5.52096399648824	5.41720158551358	5.43385809945858	5.85857892940956	5.89622315838089	5.84140230603326
3151	9.08229655908066	9.02176102177246	8.93556100217688	8.82832018761359	8.71922713193752	8.55541942265739
6195	7.32751086113668	7.37775427872368	7.32487857106171	6.89286956697885	6.82680324857175	6.79076080423434
101928728	1.87434474523976	1.71627495475431	1.9573886609243	1.7934746908225	1.73687943193118	1.64027582247229
8289	8.4779274439074	8.3942187887867	8.35721752276253	7.82953097715682	7.79004930866436	7.90333387629491
55650	4.00231229853285	4.09295100153914	4.25740699075147	3.40075844260606	3.28929809741271	3.46129744859543
84243	6.02232976233194	6.05461012565669	5.87111784791817	4.99707248839146	4.98005363134326	4.97657546415503
2810	8.76344363810984	8.79382687686964	8.78948252086938	9.5237881580743	9.47163271723374	9.25129331849585
54707	5.17508183101625	5.00097834504891	5.14397504184785	5.04021965568033	4.96063873681829	4.66153371564679
63906	3.84327795987928	4.02814143693641	3.84031298932465	4.05685670374632	4.02647255349723	3.8133526202001
10726	7.65158736031197	7.59442669088617	7.45181740198556	8.11123313707857	8.00086322764095	7.92182460326071
126695	4.84737878904056	4.93685163878227	4.75621736394473	4.36214033184947	4.21703321410248	4.10724951668843
388610	0.66991299879487	0.893751443448158	0.553086858982774	1.51071907418304	1.52250954415649	1.42012237792507
115572	-0.814062169496996	-0.161345922315548	-0.406016046397978	0.876511700911319	0.751869952539221	0.653657856541331
6548	7.56385171192765	7.54564618291768	7.36664011145239	7.80415389625712	7.73163373537406	7.67853163038371
23038	6.59755099920182	6.58051651547693	6.72567961767379	4.85930221838204	4.82080694460723	4.78671698437134
84065	5.41077814816451	5.51617072598315	5.30299378361625	5.44670105266341	5.35468646158299	5.25180256630901
644961	0.322209737602591	0.778388953591008	1.01781058132169	0.73088284530969	0.993344377521314	0.8780229832875
84958	2.21957862147928	2.42123063541638	2.70416356331883	0.285654706299512	1.65139454529723	1.44371236453911
9064	5.75824470542984	5.8528658147248	5.86038780464197	5.43646041732025	5.45522173504241	5.42327497083525
2827	1.54741685223267	0.748047036092463	1.12415524231767	1.3454171280647	1.20013713123343	1.32170489108099
10163	9.53009379604615	9.49286232381941	9.61817729975952	8.72076639981061	8.73333684924306	8.74817745534279
27245	6.89543502497257	6.88848878757838	6.90717753326595	6.04633149865897	6.0824777496537	6.00890060000845
2537	2.78404868956917	2.80700969878021	2.82261215063228	5.1957620026657	5.20071495520093	5.24845779950078
199870	3.24637568212526	3.18656871638514	3.44834831857664	2.75951186374881	2.76232007351184	3.06474537488296
23673	5.79009065000049	5.70768306883291	5.80390772067864	5.26021961630606	5.29955760773843	5.41285468391955
5511	6.06233445201418	6.07690582584716	6.03956906585279	6.34113515502012	6.28266519736056	6.2002282528814
6118	6.68831190310506	6.64059248903385	6.42433439607412	7.01930696583241	6.87568185361902	6.92514321896613
